ID,LL_Total_RPKM,HL_Total_RPKM,LL_Total_logCPM,HL_Total_logCPM,Total_PValue,Total_FDR,LL_Ribo_RPKM,HL_Ribo_RPKM,LL_Ribo_log2CPM,HL_Ribo_log2CPM,Ribo_PValue,Ribo_FDR,TotalFC,RiboFC,TE0,TE10,FcPoly,FcT10,rTE10
AT5G42050,20.26731007,28.06452095,5.446262514,5.894322833,0.049215906,1,25.92466362,28.72744026,5.78318065,5.925171475,0.557272087,1,1.384718586,1.108112363,1.279136873,1.023621259,1.108112363,1.384718586,0.800243727
AT5G42060,11.3000072,14.3031797,3.127262134,3.384127019,0.511503816,1,3.43252719,7.240558964,2.073438864,2.670836344,0.30181747,1,1.265767309,2.109395953,0.303763275,0.506220233,2.109395953,1.265767309,1.666495839
AT5G42070,6.492996325,9.134464621,3.349602408,3.743353619,0.253059341,1,5.464760089,6.571982427,3.150655746,3.353515298,0.74933613,1,1.40681808,1.202611335,0.841639178,0.719471003,1.202611335,1.40681808,0.854844953
AT5G42090,11.62762014,11.28571256,5.003856546,4.964156555,0.938367533,1,22.21690144,16.96399937,5.885619948,5.513470195,0.050159375,1,0.970595223,0.763562795,1.910700657,1.503139415,0.763562795,0.970595223,0.786695398
AT5G42100,1.6876528,1.559104233,2.713307062,2.640674017,1,1,19.94407135,15.65851823,5.706738884,5.374670561,0.055657427,1,0.923829968,0.785121451,11.81763888,10.04327863,0.785121451,0.923829968,0.849854927
AT5G42110,5.18216481,6.481350843,2.525083652,2.725707414,0.823831619,1,1.352485392,4.101194827,1.658412523,2.314290582,0.343790051,1,1.250703341,3.032339463,0.260988494,0.632768527,3.032339463,1.250703341,2.424507365
AT5G42190,8.589370886,10.09392613,3.967550453,4.168017334,0.561617202,1,22.87049823,18.49630158,5.236948298,4.951020209,0.190110125,1,1.175164778,0.808740649,2.662651146,1.832418956,0.808740649,1.175164778,0.688193404
AT5G42200,6.423352558,4.194950747,3.134174162,2.709818886,0.345039098,1,8.656443574,4.879233086,3.453352891,2.840239537,0.132611444,1,0.653078079,0.563653311,1.347651946,1.16312047,0.563653311,0.653078079,0.863071859
AT5G42220,0.33835019,0.397211373,2.162039549,2.277568466,0.774436089,1,1.211643552,1.052021855,3.313733752,3.158897278,0.74933613,1,1.173965272,0.868260185,3.581034052,2.648518966,0.868260185,1.173965272,0.739596141
AT5G42270,14.57487717,13.24028832,5.440276932,5.309738022,0.633487232,1,32.57225147,25.94919496,6.55610541,6.237282904,0.083869742,1,0.90843224,0.796665683,2.234821679,1.959866306,0.796665683,0.90843224,0.876967645
AT5G42300,9.690995688,13.16259387,4.683991841,5.090800662,0.082970681,1,6.484831071,6.065418567,4.163325633,4.076661024,0.758066771,1,1.358229257,0.935324066,0.669160454,0.460807241,0.935324066,1.358229257,0.688634899
AT5G42310,3.672470078,2.640833383,3.674024628,3.297671944,0.302177151,1,7.65071456,4.893793346,4.584863527,4.014895212,0.049623603,1,0.719089149,0.639651801,2.083261238,1.853124615,0.639651801,0.719089149,0.889530598
AT5G42390,1.593285637,1.246318962,3.942652339,3.64795142,0.366528693,1,3.407461444,2.347057388,4.914709228,4.42495237,0.048890865,1,0.78223197,0.688799397,2.138638148,1.88319159,0.688799397,0.78223197,0.880556438
AT5G42420,6.203757279,5.3726267,3.801580391,3.630895471,0.689014788,1,6.942949224,7.232994817,3.931671102,3.982122069,0.905028613,1,0.86602787,1.04177556,1.119152299,1.346267891,1.04177556,0.86602787,1.202935375
AT5G42460,2.770303155,1.532662267,2.648474444,2.17316921,0.454557946,1,1.627855651,1.857019645,2.194573224,2.293770153,1,1,0.553247129,1.140776606,0.587609211,1.211630041,1.140776606,0.553247129,2.061965705
AT5G42480,1.742658773,1.361688398,3.13397435,2.881451789,0.584757264,1,3.483518664,2.317859702,3.921414914,3.438138741,0.185054317,1,0.781385558,0.665378867,1.998967737,1.702195381,0.665378867,0.781385558,0.851537196
AT5G42520,3.155799676,3.545088465,3.283991687,3.413394043,0.874670104,1,5.356168149,4.489846128,3.891317106,3.678619614,0.609099232,1,1.123356622,0.838257128,1.697245928,1.266497627,0.838257128,1.123356622,0.746207492
AT5G42530,319.8817513,297.3645139,7.961609851,7.85733155,0.649065829,1,315.4848015,241.1536769,7.941354888,7.55773023,0.003071629,0.220232262,0.929607621,0.764390791,0.986254453,0.810969923,0.764390791,0.929607621,0.822272509
AT5G42570,4.975828599,5.658089431,3.295614909,3.439102261,0.755308297,1,7.725957168,6.332940311,3.795998109,3.559952836,0.504598812,1,1.137115019,0.819696534,1.552697609,1.119271865,0.819696534,1.137115019,0.720856308
AT5G42620,0.858451362,0.767453961,2.864036543,2.756129492,0.838851214,1,1.414821919,0.990098692,3.381361177,2.994871654,0.324154937,1,0.893998187,0.699804462,1.648109586,1.290108257,0.699804462,0.893998187,0.782780628
AT5G42650,27.46168114,26.02096432,5.860779727,5.786280534,0.786882382,1,57.44251821,45.23687486,6.894551564,6.557196228,0.105328937,1,0.947537195,0.787515525,2.091733493,1.738478033,0.787515525,0.947537195,0.831118323
AT5G42760,0.046338029,0.350937603,1.267126848,1.539667734,0.500008138,1,0.290326036,0.267225221,1.454010424,1.433881517,1,1,7.573425339,0.920431473,6.265394586,0.76146078,0.920431473,7.573425339,0.121534369
AT5G42770,0.521826006,0.820434845,1.888726175,2.166209217,0.753926275,1,0.564854607,0.734615707,1.906207785,2.068568864,1,1,1.572238324,1.300539463,1.082457755,0.895397985,1.300539463,1.572238324,0.827189773
AT5G42825,41.90293598,39.66510317,5.457314644,5.382662966,0.770760581,1,22.87587008,22.57600581,4.642609332,4.625301016,0.926774507,1,0.946594845,0.986891678,0.545925233,0.569165438,0.986891678,0.946594845,1.042570307
AT5G42850,11.06654662,13.47420974,4.092560058,4.340903221,0.44551643,1,8.671216659,8.925997312,3.787022045,3.822018476,1,1,1.217562281,1.029382342,0.783552174,0.662450525,1.029382342,1.217562281,0.845445328
AT5G42890,4.717607571,5.192318062,3.511290756,3.622398842,0.775537319,1,2.911686111,3.498360224,2.974854848,3.168318981,0.596711335,1,1.100625261,1.201489477,0.617195489,0.67375692,1.201489477,1.100625261,1.091642651
AT5G42900,9.139781266,7.513752317,4.527862611,4.27643923,0.358773576,1,7.274187862,5.87991254,4.230158999,3.963826419,0.41626661,1,0.822093232,0.808325637,0.795882051,0.782553416,0.808325637,0.822093232,0.983253001
AT5G42920,1.980542266,1.545718707,3.265597506,3.003127972,0.607691548,1,3.00293316,1.711735921,3.734488586,3.097641563,0.103934446,1,0.78045227,0.570021319,1.51621766,1.107404545,0.570021319,0.78045227,0.730373068
AT5G42950,1.327806323,1.048964856,3.557858253,3.291751417,0.54252614,1,3.422772238,2.564116805,4.734032641,4.357829459,0.13571581,1,0.789998389,0.74913451,2.577764678,2.444425845,0.74913451,0.789998389,0.948273466
AT5G42980,52.53469544,54.14461549,6.453657901,6.496030193,0.885463848,1,48.33993557,45.09389644,6.336225731,6.238373418,0.573439165,1,1.030644892,0.932849742,0.92015258,0.832841752,0.932849742,1.030644892,0.905112663
AT5G43010,2.742332429,2.269241737,3.366090495,3.159332632,0.627209888,1,3.013747176,2.612247951,3.463723558,3.30222282,0.651705078,1,0.827486016,0.866777403,1.098972227,1.15115455,0.866777403,0.827486016,1.047482841
AT5G43060,2.344699489,2.119464061,3.222899218,3.114970189,0.864203809,1,3.252761783,3.191969404,3.582782585,3.560745908,1,1,0.903938467,0.981310535,1.387283018,1.506026671,0.981310535,0.903938467,1.085594397
AT5G43070,5.939747565,6.475375696,3.040684783,3.131049017,0.860086497,1,2.935738433,2.976929165,2.387878132,2.377140394,1,1,1.090176918,1.014030791,0.494253064,0.459730725,1.014030791,1.090176918,0.930152504
AT5G43190,1.691685362,0.999868137,2.400337811,2.026251614,0.581095594,1,7.465377905,4.923035498,3.93309946,3.438767794,0.14819706,1,0.591048524,0.659448934,4.412982504,4.92368475,0.659448934,0.591048524,1.115727231
AT5G43210,1.374109078,2.103418714,1.983130751,2.267480537,0.753926275,1,0.607111668,0.295966524,1.575139902,1.385263297,1,1,1.530750904,0.487499318,0.441822034,0.140707374,0.487499318,1.530750904,0.318470704
AT5G43270,1.273982737,1.520436367,2.788286566,2.96229079,0.845051765,1,1.27057603,1.091880031,2.771428958,2.628964754,1,1,1.19345131,0.859358279,0.997325939,0.718135961,0.859358279,1.19345131,0.720061449
AT5G43280,2.862568396,3.378343903,2.837612824,3.002960001,0.701171261,1,5.283693851,4.554750075,3.479635543,3.311552639,0.760873362,1,1.180179278,0.862038983,1.84578781,1.34821978,0.862038983,1.180179278,0.730430536
AT5G43320,2.858571052,3.000188084,3.734175872,3.791959238,0.895732418,1,3.339504826,2.115374155,3.915180563,3.376529231,0.104944612,1,1.049541197,0.633439466,1.168242722,0.705080514,0.633439466,1.049541197,0.603539402
AT5G43330,1.013921719,1.334697357,2.239864189,2.45432567,0.790551206,1,1.717202516,2.043411172,2.658845464,2.824789186,0.838851214,1,1.316371207,1.189965163,1.693624354,1.530992147,1.189965163,1.316371207,0.903973861
AT5G43440,18.89573005,17.92477541,4.904780334,4.834743649,0.867050141,1,23.31685426,15.60401974,5.183957937,4.648217297,0.021641169,0.749769608,0.94861513,0.669216335,1.233974776,0.870528048,0.669216335,0.94861513,0.705466647
AT5G43450,2.987492491,3.718027412,2.977361928,3.206539104,0.596711335,1,4.208631834,4.540959389,3.332556726,3.418280217,1,1,1.244531132,1.078963323,1.408750598,1.22133564,1.078963323,1.244531132,0.866963706
AT5G43460,9.311210577,10.0178136,4.751651472,4.84843081,0.727155868,1,6.316603849,7.303997738,4.244949937,4.430720951,0.684984291,1,1.075887342,1.15631721,0.678386961,0.729100982,1.15631721,1.075887342,1.074756775
AT5G43470,4.503380388,4.287843502,4.608908447,4.545063588,0.849684688,1,5.809702758,4.454213273,4.941844156,4.590525077,0.188574578,1,0.952138867,0.766685226,1.290075956,1.038800337,0.766685226,0.952138867,0.805224167
AT5G43560,0.920931098,0.808477445,2.857121138,2.732381272,0.838851214,1,1.577929169,1.29353899,3.417397033,3.196344503,0.755308297,1,0.87789135,0.819769997,1.713406326,1.599969174,0.819769997,0.87789135,0.933794366
AT5G43580,14.71235306,16.30258436,4.028751685,4.156593594,0.731169321,1,7.525560276,9.005846196,3.235656048,3.436580312,0.755308297,1,1.108088169,1.196701091,0.511513029,0.552418316,1.196701091,1.108088169,1.079969198
AT5G43600,1.037504161,1.217985596,2.464389184,2.602539477,0.814556582,1,1.944886836,1.512768984,3.042529752,2.788982025,0.571676701,1,1.173957312,0.777818512,1.874582203,1.242025348,0.777818512,1.173957312,0.662561154
AT5G43630,0.924864745,1.399609319,2.579968279,2.97308722,0.404961667,1,1.847663847,1.859832343,3.25578144,3.263006462,1,1,1.513312435,1.006585882,1.997766546,1.328822492,1.006585882,1.513312435,0.665154041
AT5G43680,1.89398746,2.570532261,2.547426983,2.828140099,0.663678546,1,1.48542889,1.080515308,2.327595973,2.093613213,0.790551206,1,1.357206589,0.727409649,0.78428655,0.420346916,0.727409649,1.357206589,0.535960888
AT5G43700,10.50065739,9.434089595,4.20630236,4.072224281,0.65317346,1,16.18233908,8.507210166,4.761190819,3.93824582,0.002900279,0.211546314,0.898428474,0.525709548,1.541078666,0.901752107,0.525709548,0.898428474,0.585143463
AT5G43720,1.203835022,1.484671828,2.358504654,2.531332402,0.80364495,1,1.703142262,1.303226718,2.637098286,2.403634921,0.647657505,1,1.233285127,0.765189583,1.414763843,0.877787733,0.765189583,1.233285127,0.620448238
AT5G43740,0.570471624,0.867511819,2.283875718,2.630400731,0.629107128,1,0.726363458,0.796967673,2.458308503,2.538539644,1,1,1.520692323,1.097202322,1.273268341,0.918682208,1.097202322,1.520692323,0.721515001
AT5G43750,16.10843539,17.88705519,4.64450832,4.78217633,0.6539255,1,9.651162186,11.28901625,3.986536811,4.182496785,0.566814117,1,1.110415429,1.169705371,0.599137157,0.631127714,1.169705371,1.110415429,1.053394379
AT5G43760,3.749600957,3.093166616,3.844670846,3.615855276,0.596812798,1,14.80744861,11.29623311,5.637923664,5.267671144,0.044685286,1,0.824932213,0.762875051,3.949073189,3.651996324,0.762875051,0.824932213,0.924773016
AT5G43810,0.78939924,0.716195091,2.847143062,2.753730615,0.838851214,1,1.197590995,1.076191062,3.269546245,3.153045339,1,1,0.907266,0.898629888,1.517091649,1.50265071,0.898629888,0.907266,0.990481169
AT5G43830,14.00417804,11.70061865,4.990114919,4.751532788,0.359022525,1,13.28390651,14.17980857,4.916421872,5.003721002,0.870936195,1,0.835509133,1.067442665,0.948567383,1.211885371,1.067442665,0.835509133,1.277595448
AT5G43850,6.879716264,9.1058161,4.143988691,4.501166399,0.213499465,1,6.160368663,5.308262297,4.000600337,3.818180771,0.630649157,1,1.323574367,0.861679323,0.89543935,0.582952943,0.861679323,1.323574367,0.651024486
AT5G43880,1.545183909,1.383576547,3.142364564,3.026798452,0.860086497,1,1.564411978,1.64132554,3.144473151,3.196304622,1,1,0.895412215,1.049164519,1.012443871,1.18629182,1.049164519,0.895412215,1.171711197
AT5G43900,0.309397446,0.377666406,2.484650707,2.659400377,0.814556582,1,0.712394355,0.593420194,3.290338004,3.092115808,0.742904669,1,1.220651337,0.832993959,2.30252177,1.571281386,0.832993959,1.220651337,0.682417603
AT5G43940,16.19363234,16.4904705,5.351875284,5.376829726,0.951935268,1,23.08094156,16.4591804,5.836656691,5.371648199,0.010934325,0.489450379,1.018330548,0.713106974,1.425309719,0.998102534,0.713106974,1.018330548,0.70027063
AT5G43970,23.447136,29.37863102,4.219272288,4.50771549,0.305259428,1,18.60357279,22.52062722,3.925254198,4.163056997,0.488948995,1,1.252973114,1.21055388,0.793426233,0.766564896,1.21055388,1.252973114,0.966145136
AT5G44000,3.442101462,2.965010592,3.201265224,3.043670855,0.728403201,1,4.696484365,5.580845125,3.540049176,3.743791465,0.590220515,1,0.861395466,1.188302716,1.36442357,1.882234465,1.188302716,0.861395466,1.379508905
AT5G44005,14.01041674,11.20267357,3.967213956,3.697459275,0.442853226,1,13.35053528,10.52045786,3.902112272,3.620143868,0.596434747,1,0.799596028,0.788017682,0.952900654,0.93910242,0.788017682,0.799596028,0.985519756
AT5G44060,2.241491591,3.200625948,2.386512269,2.693561533,0.480747566,1,5.316947222,6.934452306,3.191786389,3.489144208,0.532846822,1,1.427900047,1.304216878,2.372057626,2.166592541,1.304216878,1.427900047,0.913381074
AT5G44070,3.345264813,3.100519996,3.686866409,3.597721801,0.889930535,1,4.156726999,3.39462401,3.941918627,3.696641823,0.609099232,1,0.926838433,0.816657916,1.242570389,1.094856351,0.816657916,0.926838433,0.881122197
AT5G44100,2.220273048,2.534344727,3.426256109,3.577839829,0.770952723,1,2.341085338,1.837642312,3.477692369,3.20647997,0.440956077,1,1.141456331,0.784953151,1.054413258,0.72509564,0.784953151,1.141456331,0.6876769
AT5G44130,18.87084289,15.53506161,4.66837382,4.415861633,0.386990388,1,38.91803518,30.78398252,5.640924255,5.319850747,0.096711585,1,0.823230934,0.79099529,2.062336876,1.981580974,0.79099529,0.823230934,0.960842526
AT5G44170,3.06790368,4.291530338,2.556625845,2.867948474,0.523542326,1,2.894494601,2.434731235,2.489175118,2.345411628,0.80364495,1,1.398847808,0.841159363,0.943476361,0.567334038,0.841159363,1.398847808,0.601323002
AT5G44190,6.715442492,9.132068133,4.337821118,4.736742329,0.104923327,1,12.42585802,11.28620108,5.144288864,5.014786991,0.498244983,1,1.359860969,0.908283441,1.850340917,1.235886649,0.908283441,1.359860969,0.667923752
AT5G44200,2.340012965,2.685999759,3.018123071,3.162589053,0.860086497,1,1.976483494,1.790258031,2.835259551,2.739292217,1,1,1.147856785,0.905779399,0.844646386,0.666514591,0.905779399,1.147856785,0.789104887
AT5G44210,0.790962383,0.550558619,1.694004895,1.565851753,1,1,2.092306714,0.145007276,2.219166069,1.280091265,0.03125763,0.91493897,0.696061698,0.06930498,2.64526703,0.263382083,0.06930498,0.696061698,0.099567295
AT5G44260,4.536484627,2.332552313,3.339756407,2.664031631,0.098819121,1,13.54737521,5.783154598,4.674528019,3.608596741,0.000268265,0.035331117,0.514176175,0.42688377,2.986315688,2.479324715,0.42688377,0.514176175,0.830228607
AT5G44340,106.6632247,91.41390867,7.762547386,7.542582129,0.338565767,1,108.8088175,91.94076307,7.790586077,7.550312403,0.046207298,1,0.857033049,0.844975299,1.020115582,1.005763394,0.844975299,0.857033049,0.985930822
AT5G44450,2.02788459,2.462428298,2.685054172,2.869813532,0.838851214,1,1.453867255,1.233346297,2.379179781,2.249891419,0.790551206,1,1.21428424,0.848321119,0.716937868,0.500865872,0.848321119,1.21428424,0.698618241
AT5G44500,0.782626773,0.463824588,2.071321375,1.782470565,0.7265803,1,0.655703016,0.665428028,1.937759881,1.946502922,1,1,0.592651062,1.014831428,0.83782339,1.434654491,1.014831428,0.592651062,1.712359082
AT5G44510,0.433563597,0.621994323,2.1219513,2.387271305,0.581095594,1,0.968345128,0.697305639,2.761084374,2.463339548,0.663678546,1,1.434609195,0.720100323,2.233455794,1.121080391,0.720100323,1.434609195,0.501948771
AT5G44580,19.10629449,20.2089059,4.862872284,4.937497029,0.804652817,1,12.83415788,15.47390516,4.339376471,4.581438705,0.493011733,1,1.057709328,1.205681378,0.671724069,0.765697324,1.205681378,1.057709328,1.139898596
AT5G44660,1.17461408,1.453735676,2.146447338,2.300299844,0.774436089,1,2.408942252,2.461982562,2.714258789,2.734930148,1,1,1.237628342,1.022018091,2.050837201,1.693555852,1.022018091,1.237628342,0.825787562
AT5G44680,16.23675126,12.55704408,5.181944974,4.838073189,0.15219109,1,19.28902671,12.94444346,5.413927402,4.874930334,0.035579916,0.962045294,0.77337171,0.671078103,1.187985601,1.03085116,0.671078103,0.77337171,0.867730349
AT5G44730,3.707328467,3.078422987,3.0433175,2.856138794,0.850588061,1,3.821191821,2.840635972,3.063062004,2.764144546,0.571676701,1,0.830361543,0.743390048,1.030713047,0.922756874,0.743390048,0.830361543,0.89526069
AT5G44790,2.019949351,1.754726772,3.538336633,3.378360348,0.766075572,1,3.056818403,2.491377291,4.028391399,3.778007585,0.544835614,1,0.868698401,0.815022995,1.513314382,1.419809244,0.815022995,0.868698401,0.93821169
AT5G44800,0.341242151,0.26887571,2.574845954,2.375407245,0.80364495,1,1.314045346,1.054215131,4.020687829,3.751575343,0.396386897,1,0.787932292,0.802266934,3.850770903,3.920826954,0.802266934,0.787932292,1.018192734
AT5G44870,1.154233149,1.550708354,2.921561625,3.229378669,0.596711335,1,2.109128733,1.616927015,3.566649531,3.264780437,0.551630895,1,1.343496637,0.766632681,1.8272987,1.042702202,0.766632681,1.343496637,0.570624935
AT5G44930,0.485320915,0.68947373,1.990229288,2.22152433,0.753926275,1,0.654515587,0.620826448,2.162714151,2.125506413,1,1,1.4206553,0.948528133,1.348624316,0.900435246,0.948528133,1.4206553,0.667669443
AT5G45010,8.110146166,7.90794821,3.845408465,3.814954819,1,1,1.991322642,4.585070458,2.383985104,3.181334973,0.075580081,1,0.975068519,2.302525147,0.245534741,0.579805322,2.302525147,0.975068519,2.361398304
AT5G45060,0.885306795,0.741849353,2.764531856,2.602129208,0.831842009,1,1.286704788,1.416246669,3.129539875,3.23339897,0.867978073,1,0.837957369,1.100677236,1.453399878,1.90907583,1.100677236,0.837957369,1.313524143
AT5G45100,6.109110534,3.841961081,3.492628409,2.989823664,0.187874607,1,5.066266649,4.168962695,3.272682708,3.062381267,0.735951852,1,0.628890419,0.822886552,0.829296936,1.085113203,0.822886552,0.628890419,1.308473667
AT5G45110,3.032014656,2.193642701,3.443729949,3.090301883,0.417836995,1,5.105732594,3.711715402,4.058389325,3.670126273,0.268069062,1,0.723493436,0.726970192,1.683940605,1.6920328,0.726970192,0.723493436,1.004805511
AT5G45130,4.537250347,5.246919879,3.663461417,3.836771422,0.694141869,1,6.080296697,5.279707978,4.010752899,3.837457463,0.630649157,1,1.156409604,0.868330649,1.340084023,1.006249018,0.868330649,1.156409604,0.75088502
AT5G45290,1.512546042,1.699538859,2.760765049,2.873284872,0.838851214,1,2.424348156,1.520271536,3.231155132,2.751092446,0.361712575,1,1.123627851,0.627084659,1.602826022,0.894520021,0.627084659,1.123627851,0.55808928
AT5G45360,3.659937782,4.077757013,3.465794366,3.590228545,0.770952723,1,2.522397907,2.345556917,3.048062622,2.972648765,1,1,1.1141602,0.929891716,0.689191472,0.575207623,0.929891716,1.1141602,0.834612217
AT5G45390,14.9662331,13.58661823,4.932016274,4.803701165,0.615329297,1,34.11340009,32.42511257,6.056025181,5.985497667,0.759477257,1,0.907818162,0.95050955,2.279357796,2.386547706,0.95050955,0.907818162,1.047026364
AT5G45420,2.266723185,2.605761475,3.070551735,3.218611156,0.864203809,1,2.478120863,1.520269586,3.153677225,2.663113082,0.265044151,1,1.149571987,0.613476771,1.093261356,0.583426227,0.613476771,1.149571987,0.533656681
AT5G45469,1.358475768,6.081848143,1.422861716,1.963399184,0.375020344,1,11.29699657,7.091012413,2.370594151,2.036242908,0.778682461,1,4.476964762,0.627690056,8.315935283,1.165930527,0.627690056,4.476964762,0.140204377
AT5G45470,3.158858397,2.407388651,3.583433408,3.276503827,0.451543691,1,4.759702216,3.070264641,4.071514108,3.542072025,0.130114538,1,0.762107176,0.645053934,1.506779228,1.275350633,0.645053934,0.762107176,0.846408425
AT5G45480,3.285940877,2.640765103,3.601989496,3.35275751,0.551630895,1,5.985489201,4.289579207,4.331666556,3.913743546,0.150947536,1,0.803655696,0.716663094,1.821545008,1.624369847,0.716663094,0.803655696,0.89175389
AT5G45490,3.542798737,3.28883566,3.839548037,3.750261944,0.897471878,1,2.976018996,3.061679434,3.624163842,3.657675013,1,1,0.928315692,1.028783566,0.84001921,0.930931111,1.028783566,0.928315692,1.108225978
AT5G45500,3.952491634,3.119655012,3.857623632,3.57687995,0.504598812,1,6.77688993,5.710015379,4.531189557,4.310205503,0.488795937,1,0.789288201,0.842571657,1.714586787,1.83033552,0.842571657,0.789288201,1.067508238
AT5G45510,3.626393348,2.990935001,4.313156226,4.070714248,0.440011295,1,9.69392816,7.219262384,5.619758363,5.217108617,0.035850045,0.962045294,0.8247685,0.744720021,2.673159591,2.413714234,0.744720021,0.8247685,0.902944307
AT5G45550,2.231724722,2.441942042,3.170489047,3.267846736,0.867978073,1,2.283656572,1.777555904,3.184402132,2.921728465,0.596711335,1,1.094195004,0.778381446,1.023269828,0.727927147,0.778381446,1.094195004,0.711373606
AT5G45620,3.20357221,3.623819157,3.439058112,3.580480589,0.770952723,1,5.055440312,3.845878235,3.972702223,3.642122842,0.313751682,1,1.131180732,0.760740509,1.578063481,1.061277638,0.760740509,1.131180732,0.672518977
AT5G45630,1.038000941,2.465599353,1.682047384,2.142926646,0.453151701,1,0.667257776,1.656704835,1.499364216,1.873527368,0.687515258,1,2.37533441,2.482855794,0.642829645,0.671927835,2.482855794,2.37533441,1.045265788
AT5G45650,0.652906902,0.549355071,2.619863183,2.470318061,0.814556582,1,0.884980071,0.617930552,2.894430938,2.554468099,0.424451333,1,0.84139878,0.698242336,1.355446034,1.124829067,0.698242336,0.84139878,0.829858983
AT5G45660,0.539414441,0.849165933,1.803623777,2.055623978,0.7265803,1,0.38376508,0.86421416,1.626740954,2.043196913,0.453151701,1,1.574236558,2.251935377,0.711447545,1.017721185,2.251935377,1.574236558,1.430493635
AT5G45680,16.67080056,14.67050817,4.775407525,4.60764684,0.585995085,1,15.83895781,12.54032071,4.704231158,4.399895457,0.250702325,1,0.880012218,0.791739006,0.950101811,0.854797977,0.791739006,0.880012218,0.899690925
AT5G45700,1.478469655,1.358285488,2.02637266,1.975297487,1,1,2.458189744,0.375829792,2.367610001,1.436035063,0.039076233,0.988451586,0.918710427,0.152888846,1.662658233,0.276694256,0.152888846,0.918710427,0.166416796
AT5G45710,1.025531417,1.453022894,2.197181463,2.466203941,0.790551206,1,1.404719365,0.746457808,2.41998691,1.964992814,0.387742514,1,1.416848738,0.531392837,1.369747764,0.513727493,0.531392837,1.416848738,0.375052624
AT5G45750,7.450153302,8.030452449,4.03334939,4.12664788,0.817663624,1,5.885248423,5.959450835,3.739458815,3.754483851,1,1,1.0778909,1.012608204,0.789949976,0.742106484,1.012608204,1.0778909,0.939434783
AT5G45775,15.81869931,17.82751702,4.780430093,4.939054503,0.555863818,1,16.08629221,13.863133,4.80027945,4.60299374,0.414809142,1,1.126990069,0.86179791,1.016916239,0.777625565,0.86179791,1.126990069,0.764689888
AT5G45820,9.339339992,12.84468629,4.342051263,4.755861754,0.108102856,1,11.35446448,10.00765005,4.590150624,4.426109698,0.512646663,1,1.375331265,0.881384593,1.215767334,0.779127635,0.881384593,1.375331265,0.640852582
AT5G45930,14.69459351,14.08296004,4.80746237,4.751334158,0.930229115,1,20.33184811,15.07049182,5.239652543,4.837491873,0.074308796,1,0.958376972,0.741225871,1.383627801,1.070122458,0.741225871,0.958376972,0.773417864
AT5G45950,2.625058447,3.461901882,3.227000448,3.536687678,0.440956077,1,5.290477734,5.256214801,4.038786941,4.030696635,1,1,1.318790401,0.99352366,2.015375216,1.51830265,0.99352366,1.318790401,0.75335979
AT5G46020,14.40645031,18.23396538,5.028083509,5.346246625,0.180037797,1,9.3752147,10.81144665,4.458043497,4.643798015,0.637107363,1,1.265680649,1.153194566,0.650765074,0.592928989,1.153194566,1.265680649,0.911126015
AT5G46030,6.289050453,8.165292504,3.485195654,3.7911574,0.410305385,1,6.193744496,6.177458094,3.458878305,3.455852635,1,1,1.298334711,0.997370508,0.984845732,0.756550741,0.997370508,1.298334711,0.76819213
AT5G46110,44.23540027,43.00322452,7.361571177,7.321427388,0.876339847,1,83.0506232,81.36510388,8.260550769,8.231154799,0.773230467,1,0.97214503,0.979704917,1.877469689,1.892069834,0.979704917,0.97214503,1.007776501
AT5G46150,0.84062045,1.193678731,2.322068049,2.613954443,0.629107128,1,1.577808816,0.937783416,2.862696256,2.389854752,0.383392426,1,1.419997254,0.594358078,1.87695745,0.785624634,0.594358078,1.419997254,0.418562836
AT5G46170,2.437091613,4.608608838,2.928245233,3.622641184,0.080788719,1,3.585414717,4.559567619,3.326579332,3.602081255,0.560215519,1,1.891028147,1.271698807,1.471185859,0.98935878,1.271698807,1.891028147,0.672490681
AT5G46180,2.426639272,2.635940625,3.379077543,3.472545914,0.880438626,1,2.494320362,2.628200678,3.400717019,3.46032193,0.883039688,1,1.086251531,1.053674066,1.027890874,0.997063687,1.053674066,1.086251531,0.97000928
AT5G46210,1.752477051,1.609027066,3.569387381,3.471215452,0.885478224,1,2.855826933,2.36939254,4.154607072,3.922361334,0.422478768,1,0.918144443,0.829669513,1.629594482,1.472562265,0.829669513,0.918144443,0.903637242
AT5G46230,4.127088454,3.594686227,2.499010558,2.385265569,0.80364495,1,7.509530043,3.601078607,3.054476945,2.367778193,0.093200533,1,0.870998106,0.479534483,1.819570898,1.001778286,0.479534483,0.870998106,0.550557435
AT5G46290,7.499245367,6.200668628,4.53611559,4.291832721,0.421897908,1,14.00533852,9.285046113,5.365964539,4.812657761,0.009639003,0.4566232,0.826839012,0.662964776,1.86756638,1.497426595,0.662964776,0.826839012,0.801806357
AT5G46330,1.564630254,1.053673971,3.187482336,2.785811577,0.458365274,1,2.932624596,2.019869658,3.903951797,3.461352699,0.220531524,1,0.673433208,0.688758343,1.874324358,1.916977845,0.688758343,0.673433208,1.022756727
AT5G46410,0.508562651,0.640828033,2.21145201,2.386752671,0.790551206,1,0.709927167,0.82432516,2.452696731,2.583019744,1,1,1.260076869,1.161140464,1.395948298,1.286343789,1.161140464,1.260076869,0.921483834
AT5G46420,6.549583334,5.979701666,4.704114573,4.585026696,0.71196585,1,6.894008527,5.514344048,4.768000776,4.475520193,0.271712579,1,0.91298963,0.799874852,1.052587344,0.922177118,0.799874852,0.91298963,0.876105079
